StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,Q89,D1 - gender,D2 - age,D3 - education,D4 - fluent?,D5 - ethnicity,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,Q63,Q64,A1_Attention_Check,Q65,Q1001_1,Q10002_1,Q1003_1,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q66,Q67,Q68,Q1005_1,Q1006_1,Q1007_1,A2_Attention_Check_1,A2_Attention_Check_2,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,Q69,Q70,Q71,Q125_1,Q126_1,Q127_1,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q72,Q73,Q74,Q129_1,Q130_1,Q131_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q99,Q100,B1_Attention_Check,Q101,Q133_1,Q134_1,Q135_1,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q102,Q103,Q104,Q137_1,Q138_1,Q139_1,B2_Attention_Check_1,B2_Attention_Check_2,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q105,Q106,Q107,Q141_1,Q142_1,Q143_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q108,Q109,Q110,Q145_1,Q146_1,Q147_1,Problems?,problems p2,Seen Before?,Study about?,Other Feedback?,Attention_groupA,Attention_groupB,FL_5_DO
13/02/2023 14:51,13/02/2023 15:06,IP Address,100,913,TRUE,13/02/2023 15:06,R_3R4NgjQ48adEEc0,,,,,51.3926,1.4046,anonymous,EN,-99,I agree to complete this survey,Male,19,Sixth form (A levels or equivalent),Yes,White,0,0,121.228,0,A small town in Massachusetts,Duke,Alberta,Fast typing,7,7,4,31.383,31.383,177.305,1,California,Political Science and Communications,Work culture and client types were different,7,6,5,Strongly Disagree,Strongly Agree,0,0,111.106,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,6,4,0,0,160.729,0,Wisconsin,Princeton,ACLU,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time","I'm not sure; there was variation between candidates in demographic info, level of qualification, and speech patterns. ",n/a,,,FL_20
14/02/2023 05:59,14/02/2023 06:12,IP Address,100,813,TRUE,14/02/2023 06:12,R_3Gw6S0lnLkaKKzO,,,,,51.5074,-0.1196,anonymous,EN,-99,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.581,0,A small town in Massachusetts,Duke,Alberta,Word processing,7,5,4,0,0,179.038,0,California,Political Science and Communications,Work culture and client types were different,8,5,6,Strongly Disagree,Strongly Agree,0,0,113.519,0,Outdoor activities,Social and Political Studies,Photographic memory,3,3,7,0,0,163.718,0,Wisconsin,Stanford,ACLU,7,6,5,It went smoothly,-99,"No, this is my first time",Whether people’s temperament affects their likelihood to be hired ,-99,,,FL_21
14/02/2023 07:09,14/02/2023 07:24,IP Address,100,910,TRUE,14/02/2023 07:24,R_1N9vJuzeu5TtKfe,,,,,51.5074,-0.1196,anonymous,EN,-99,I agree to complete this survey,Male,22,Sixth form (A levels or equivalent),Yes,Other,0,0,121.677,0,A small town in Massachusetts,Texas,Alberta,Fast typing,4,6,7,0,0,176.947,0,California,Political Science and Communications,Work culture and client types were different,9,8,7,Strongly Disagree,Strongly Agree,0,0,111.569,0,Outdoor activities,"Science, Technology, and Society",Computer literacy,6,7,6,0,0,161.372,0,Tennessee,Stanford,ACLU,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",How people's perception is affected by the information shared by a person,-99,,,FL_20
14/02/2023 08:16,14/02/2023 08:35,IP Address,100,1192,TRUE,14/02/2023 08:35,R_wWNUCDDQsC6oauR,,,,,51.6552,-0.3879,anonymous,EN,harianne,I agree to complete this survey,Female,47,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.885,130.648,131.496,2,A small town in Massachusetts,MIT,Alberta,Drafting,8,8,8,74.037,74.037,181.241,1,California,Political Science and Communications,Work culture and client types were different,7,6,4,Strongly Disagree,Strongly Agree,0,0,113.575,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,3,8,0,0,178.111,0,Wisconsin,Rice,ACLU,4,4,7,There were minor problems,The sound quality wasn't great,"No, this is my first time",If first impressions matter,No,,,FL_21
14/02/2023 08:28,14/02/2023 08:43,IP Address,100,925,TRUE,14/02/2023 08:43,R_2D1rVF9z2MDKcbM,,,,,51.372,0.454,anonymous,EN,gracie_skidmore,I agree to complete this survey,Female,18,Secondary school (GCSEs/O levels or equivalent),Yes,White,3.474,82.251,123.865,4,A small town in Massachusetts,Duke,Alberta,Fast typing,8,9,7,48.654,101.889,180.32,8,California,Political Science and Communications,Work culture and client types were different,8,8,7,Strongly Disagree,Strongly Agree,4.123,4.123,110.694,1,Outdoor activities,Social and Political Studies,Photographic memory,5,8,8,2.653,115.439,161.231,4,Wisconsin,Princeton,ACLU,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",What people think are desirable attributes in a candidate,-99,,,FL_20
14/02/2023 08:08,14/02/2023 08:08,IP Address,3,33,FALSE,14/02/2023 09:08,R_2PaGlmGDjhPuRUJ,,,,,,,anonymous,EN,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2023 11:03,14/02/2023 11:21,IP Address,100,1106,TRUE,14/02/2023 11:21,R_3Ocvj218kKYLSgJ,,,,,50.9321,-1.3892,anonymous,EN,madrobot,I agree to complete this survey,Female,28,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,Mixed / Multiple ethnic groups,0,0,122.071,0,A small town in Massachusetts,Texas,Alberta,Fast typing,8,7,5,61.333,61.333,177.882,1,California,Political Science and Communications,Work culture and client types were different,9,9,9,Strongly Disagree,Strongly Agree,0,0,111.179,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,1,1,10,0,0,162.182,0,South Carolina,Rice,ACLU,7,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,"It was quite difficult to hear what was being said on a couple of the videos (especially the second interview, I had to play around with my volume so I didn't catch the introduction clearly). The videos froze for some of them (but volume continued as normal, so I presume this may have been intentional?)","No, this is my first time",how we make initial judgements about people and how well we think we could work alongside a person in team settings.,-99,,,FL_20
16/02/2023 00:26,16/02/2023 00:26,IP Address,1,4,FALSE,16/02/2023 01:26,R_3PBGm5P104KmowJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2023 16:06,16/02/2023 16:09,IP Address,55,156,FALSE,16/02/2023 17:09,R_2D230jL5kFzhv7T,,,,,,,anonymous,EN,-99,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
16/02/2023 16:09,16/02/2023 16:10,Spam,55,71,FALSE,16/02/2023 17:10,R_2vkKcTbtkVnjhE7,,,,,,,anonymous,EN,-99,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
16/02/2023 16:10,16/02/2023 16:10,IP Address,1,3,FALSE,16/02/2023 17:11,R_2zYBr5fQIpaL9Jh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2023 09:08,17/02/2023 09:25,IP Address,100,1008,TRUE,17/02/2023 09:25,R_1IFBJqHoZN0V63O,,,,,52.0444,1.1273,anonymous,EN,-99,I agree to complete this survey,Female,37,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,158.738,0,A small town in Massachusetts,Duke,Alberta,Fast typing,9,9,7,0,0,179.732,0,West Virginia,Political Science and Communications,Work culture and client types were different,8,8,7,Strongly Disagree,Strongly Agree,0,0,110.832,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,8,9,8,0,0,163.044,0,Wisconsin,Stanford,ACLU,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",Perceptions,No,,,FL_20
17/02/2023 09:27,17/02/2023 09:43,IP Address,100,967,TRUE,17/02/2023 09:43,R_1mUEgjWppfzZt1n,,,,,51.5888,-0.0247,anonymous,EN,5f566fd36e11c10920e15ca8,I agree to complete this survey,Female,53,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.785,0,A town in Nevada,Duke,Alberta,Fast typing,7,7,4,0,0,181.036,0,California,Political Science and Communications,Work culture and client types were different,8,8,7,Strongly Disagree,Strongly Agree,0,0,111.857,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,6,7,5,160.364,160.364,162.438,1,Wisconsin,Rice,American Liberties Union,6,6,5,It went smoothly,Sound quality wasn't great,"No, this is my first time",Communication skills influencing hiring?,-99,,,FL_21
17/02/2023 09:27,17/02/2023 09:43,IP Address,100,991,TRUE,17/02/2023 09:43,R_1dN6K4IVZuFhLvv,,,,,52.894,-1.4236,anonymous,EN,615df5e332b3a68cbeac8d91,I agree to complete this survey,Female,42,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,124.416,0,A small town in Massachusetts,MIT,Alberta,Fast typing,8,9,9,0,0,178.285,0,West Virginia,Consumer Science,There were too many downsides,6,5,7,Strongly Disagree,Strongly Agree,0,0,111.993,0,Outdoor activities,"Science, Technology, and Society",Clear writing,6,5,8,0,0,161.115,0,Wisconsin,Princeton,ACLU,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,"Sound in one of the videos was very low, so struggled to hear everything.","No, this is my first time",How people perceive others and initial reactions/thoughts,Nothing,,,FL_20
17/02/2023 08:46,17/02/2023 08:47,IP Address,12,77,FALSE,17/02/2023 09:47,R_3HAXtGJScwCQGLe,,,,,,,anonymous,EN,test runthrough,I agree to complete this survey,Female,8,No formal education,Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2023 09:32,17/02/2023 09:48,IP Address,100,972,TRUE,17/02/2023 09:48,R_1MZnkhAZdEhAuxS,,,,,51.4914,0.1007,anonymous,EN,5a2ea69555ff700001ab7c81,I agree to complete this survey,Male,39,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,122.928,0,A small town in Massachusetts,Texas,Alberta,Microsoft familiarity,4,5,2,0,0,178.578,0,Iowa,Business and Management,Work culture and client types were different,1,1,2,Strongly Disagree,Strongly Agree,0,0,111.692,0,Outdoor activities,"Science, Technology, and Society",Computer literacy,5,6,3,0,0,160.85,0,Wisconsin,Princeton,American Liberties Union,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,A lot of the audio was not very clear. It sounded at times like the interviewees were 10000 miles away from the microphone.,"No, this is my first time",Forming opinions and how quickly opinions are formed,-99,,,FL_20
17/02/2023 09:33,17/02/2023 09:49,IP Address,100,980,TRUE,17/02/2023 09:49,R_1JJkYiPuUfw5bcn,,,,,51.5598,-0.0096,anonymous,EN,5e108088814bba75c320e951,I agree to complete this survey,Female,31,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,123.228,0,A small town in Texas,Duke,Alberta,Word processing,8,8,6,0,0,177.64,0,California,Political Science and Communications,Work culture and client types were different,9,8,8,Strongly Disagree,Strongly Agree,0,0,111.203,0,Outdoor activities,"Science, Technology, and Society",Clear writing,3,4,9,0,0,162.405,0,Wisconsin,Princeton,ACLU,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,"There was some lagging in the second and third videos, but I could still hear the information","No, this is my first time","Perception of candidates, and possible racial bias",Nope,,,FL_20
17/02/2023 09:31,17/02/2023 09:50,IP Address,100,1164,TRUE,17/02/2023 09:50,R_tLfnB41CdDWRRT3,,,,,53.4809,-2.2374,anonymous,EN,63ee3f8a102455453859cc48,I agree to complete this survey,Female,22,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,124.303,0,A small town in Massachusetts,Texas,Alberta,Drafting,9,9,9,0,0,182.578,0,California,Political Science and Communications,There was a lack of mutual benefits,9,7,8,Strongly Disagree,Strongly Agree,0,0,111.548,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,6,9,8,0,0,162.872,0,Illinois,Vanderbilt,ACLU,8,7,9,There were minor problems,Some of the audios were quite low and harder to hear ,"No, this is my first time",Prejudice ,-99,,,FL_21
17/02/2023 09:32,17/02/2023 09:50,IP Address,100,1087,TRUE,17/02/2023 09:50,R_3M4IjIgES5Z2WUY,,,,,52.4167,-1.9167,anonymous,EN,63ecff84bb9fabf4fce42a97,I agree to complete this survey,Male,34,Sixth form (A levels or equivalent),Yes,White,0,0,131.24,0,A small town in Massachusetts,MIT,Alberta,Fast typing,7,6,8,0,0,177.844,0,West Virginia,Political Science and Communications,Work culture and client types were different,5,6,4,Agree,Agree,0,0,111.689,0,Outdoor activities,Social and Political Studies,Clear writing,7,8,6,93.933,93.933,160.819,1,Illinois,Princeton,ACLU,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,The two middle videos were really hard to hear and I found I lost concentration and missed details,"No, this is my first time",Quality of video interview impacting ability to pick a candidate,-99,,,FL_20
17/02/2023 09:32,17/02/2023 09:51,IP Address,100,1145,TRUE,17/02/2023 09:51,R_2bJeV4gdQpie3UR,,,,,55.9409,-3.2939,anonymous,EN,5ee0a3bc2f43f70568e950a3,I agree to complete this survey,Female,29,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.618,25.618,122.222,1,A small town in Texas,Texas,Alberta,Microsoft familiarity,7,8,8,0,0,179.69,0,California,Political Science and Communications,Work culture and client types were different,8,8,8,Strongly Disagree,Agree,0,0,179.799,0,Outdoor activities,Psychology and Sociology,Clear writing,8,9,8,0,0,162.154,0,Tennessee,Stanford,American Liberties Union,7,7,8,There were significant problems. I don't think my responses should be included in the data,Each video had very bad sound quality I often struggled to hear and understand each person talking,"No, this is my first time",How we judge people based off interviews,n/a,,,FL_21
17/02/2023 09:37,17/02/2023 09:53,IP Address,100,976,TRUE,17/02/2023 09:53,R_2z7nirmXsE2aEZP,,,,,51.9474,0.1356,anonymous,EN,612bab62615c0ae24f4411d7,I agree to complete this survey,Female,33,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.178,0,A small town in Massachusetts,MIT,Alberta,Fast typing,9,10,8,0,0,178.827,0,California,Political Science and Communications,Work culture and client types were different,9,10,9,Strongly Disagree,Strongly Agree,0,0,110.775,0,Outdoor activities,Social and Political Studies,Photographic memory,4,3,5,0,0,170.975,0,Wisconsin,Princeton,ACLU,7,8,9,It went smoothly,-99,"No, this is my first time",how likeable interview candidates are,no,,,FL_21
17/02/2023 09:35,17/02/2023 09:54,IP Address,100,1126,TRUE,17/02/2023 09:54,R_1OreP96PTZFNwr5,,,,,51.5076,-2.6407,anonymous,EN,63ea669ce46739b08786f07b,I agree to complete this survey,Male,27,Undergraduate degree (BSc/BA or equivalent),Yes,Black / African / Caribbean / Black British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.769,134.769,136.145,1,A small town in Massachusetts,Texas,Alberta,Word processing,8,8,10,173.902,179.741,182.438,2,California,Political Science and Communications,Work culture and client types were different,10,10,10,Strongly Disagree,Strongly Agree,113.644,113.644,114.668,1,Fitness,Psychology and Sociology,Photographic memory,7,7,6,163.553,163.553,164.195,1,Wisconsin,Vanderbilt,Lambda Legal,5,6,6,It went smoothly,-99,"No, this is my first time",It is interesting.,Nothing,,,FL_21
17/02/2023 09:42,17/02/2023 09:55,IP Address,100,773,TRUE,17/02/2023 09:55,R_6oofQlt7Q0V2GEF,,,,,51.4964,-0.1224,anonymous,EN,60ee169032f6e0601e4c2f71,I agree to complete this survey,Male,22,Undergraduate degree (BSc/BA or equivalent),Yes,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,121.759,0,A small town in Massachusetts,Duke,Alberta,Drafting,7,8,6,0,0,187.842,0,West Virginia,Political Science and Communications,Work culture and client types were different,9,8,6,Strongly Disagree,Strongly Agree,114.451,114.451,114.739,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,7,7,6,166.831,166.831,167.497,1,Wisconsin,Stanford,ACLU,8,8,6,It went smoothly,-99,"No, this is my first time",biases?,-99,,,FL_21
17/02/2023 08:47,17/02/2023 08:55,IP Address,76,493,FALSE,17/02/2023 09:55,R_9MuuqTELa8ofDbP,,,,,,,anonymous,EN,test runthrough 2,I agree to complete this survey,Male,20,No formal education,Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.58,0,A small town in Texas,Texas,Northwest Territories,Word processing,6,4,2,0,0,205.593,0,West Virginia,Political Science and Communications,The other firm was insolvent,5,5,5,Agree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL,FL_21
17/02/2023 09:40,17/02/2023 09:55,IP Address,100,900,TRUE,17/02/2023 09:55,R_3pkTqy4yRRUtbKL,,,,,55.9335,-3.254,anonymous,EN,5ccf3006f131fb001706edbb,I agree to complete this survey,Female,31,Undergraduate degree (BSc/BA or equivalent),Yes,White,123.821,123.821,124.476,1,A small town in Massachusetts,Cornell,Alberta,Word processing,6,8,6,178.895,178.895,179.801,1,California,Political Science and Communications,Work culture and client types were different,3,2,2,Strongly Disagree,Agree,0,0,113.601,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,10,10,10,0,0,161.577,0,Wisconsin,Princeton,ACLU,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,"I am not sure If I understood all candidats, the 2nd one didndt speak clearly","Yes, I have done this before",to judge job applicants,thx,,,FL_20
17/02/2023 09:43,17/02/2023 09:56,IP Address,100,813,TRUE,17/02/2023 09:56,R_2B8MzlO5d1ibP4V,,,,,51.7639,-0.2236,anonymous,EN,63653e4f02bbba47b0999fdc,I agree to complete this survey,Male,22,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,121.863,0,A town in Washington,Cornell,Alberta,Fast typing,6,9,2,0,0,178.295,0,Iowa,Political Science and Communications,Work culture and client types were different,1,5,8,Strongly Disagree,Strongly Agree,0,0,111.199,0,Outdoor activities,Social and Political Studies,Clear writing,5,7,9,0,0,162.174,0,Wisconsin,Rice,NAACP,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",How video quality affect job interview,Nope,,,FL_20
17/02/2023 09:42,17/02/2023 09:56,IP Address,100,833,TRUE,17/02/2023 09:56,R_2tybRahyohpizhk,,,,,51.8097,0.3132,anonymous,EN,609ac2fa3340da7e2c5557ee,I agree to complete this survey,Female,35,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.298,0,A small town in Massachusetts,Cornell,Alberta,Fast typing,7,8,9,0,0,178.855,0,Iowa,Political Science and Communications,Work culture and client types were different,6,5,8,Strongly Disagree,Strongly Agree,0,0,111.75,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,2,2,10,0.45,0.45,163.024,1,Wisconsin,Princeton,ACLU,9,8,10,It went smoothly,-99,"No, this is my first time",how people are percieved in a zoom interview,-99,,,FL_21
17/02/2023 09:37,17/02/2023 09:57,IP Address,100,1196,TRUE,17/02/2023 09:57,R_2D1XLd0RuqwsUbj,,,,,50.7374,-3.4708,anonymous,EN,6172e862b1660a833bd9bdba,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,Black / African / Caribbean / Black British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,138.324,0,A small town in Massachusetts,Duke,Alberta,Fast typing,10,8,10,0,0,180,0,California,Political Science and Communications,Work culture and client types were different,10,7,10,Strongly Disagree,Strongly Agree,0,0,117.734,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,8,6,10,0,0,165.448,0,Wisconsin,Princeton,ACLU,5,4,10,It went smoothly,-99,"No, this is my first time","How gender, aesthetics, speech and background can affect peoples perceptions during the recruitment process.","No, thank you.",,,FL_21
17/02/2023 09:37,17/02/2023 09:57,IP Address,100,1203,TRUE,17/02/2023 09:57,R_rpUG8Ui5ObJn6rD,,,,,54.0479,-2.7977,anonymous,EN,63e51def9a3d96f1279b2de7,I agree to complete this survey,Male,19,Sixth form (A levels or equivalent),Yes,White,15.585,135.515,136.91,2,A town in Nevada,Texas,Alberta,Fast typing,8,7,8,188.344,188.344,189.694,1,California,Political Science and Communications,There was a lack of mutual benefits,9,6,7,Strongly Disagree,Strongly Agree,268.18,268.18,268.924,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,5,7,175.05,175.05,176.377,1,Wisconsin,Stanford,ACLU,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"Yes, I have done this before",Job intervirews,-99,,,FL_20
17/02/2023 09:44,17/02/2023 09:58,IP Address,100,828,TRUE,17/02/2023 09:58,R_12tBkLrr42v3d8w,,,,,54.7699,-1.559,anonymous,EN,5e3891a0ffe78b000a8a4124,I agree to complete this survey,Male,54,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.567,0,A small town in Massachusetts,MIT,Alberta,Microsoft familiarity,5,8,4,0,0,179.153,0,California,Political Science and Communications,There were too many downsides,6,6,6,Strongly Disagree,Strongly Agree,0,0,114.64,0,Outdoor activities,Social and Political Studies,Computer literacy,7,6,6,0,0,166.437,0,Tennessee,Rice,ACLU,3,3,4,There were minor problems,"Videos 1 and 4 had very poor audio quality, much lower than the others.  indistinct","No, this is my first time",Don't know,-99,,,FL_21
17/02/2023 09:44,17/02/2023 09:58,IP Address,100,818,TRUE,17/02/2023 09:58,R_1KsaFBtgGfqqbSg,,,,,51.5943,-0.2491,anonymous,EN,63ea4642f29a97c77fc66ce1,I agree to complete this survey,Male,24,Undergraduate degree (BSc/BA or equivalent),Yes,White,8.993,60.117,120.801,39,A small town in Massachusetts,Duke,Alberta,Word processing,3,1,9,2.893,114.643,175.935,16,California,Political Science and Communications,Work culture and client types were different,4,4,5,Strongly Disagree,Strongly Agree,4.898,112.664,112.829,2,Outdoor activities,"Science, Technology, and Society",Photographic memory,1,1,10,3.498,168.786,173.545,43,Wisconsin,Stanford,ACLU,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",Perceiving notions of possible candidates for an internship/junior job.,Quite interesting experiment :). ,,,FL_20
17/02/2023 09:44,17/02/2023 09:58,IP Address,100,878,TRUE,17/02/2023 09:58,R_3lRDyJuT6VF6VFO,,,,,52.4422,-1.7241,anonymous,EN,C1A89Y8T,I agree to complete this survey,Female,37,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,0,0,123.886,0,A small town in Massachusetts,Texas,Alberta,Word processing,8,6,3,0,0,177.576,0,West Virginia,Business and Management,Work culture and client types were different,10,9,7,Strongly Disagree,Strongly Agree,0,0,111.02,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,4,2,0,0,161.441,0,Wisconsin,Stanford,ACLU,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",racial bias or gender bias. Maybe bias towards facial features,the sound of the second and third videos was very low,,,FL_20
17/02/2023 09:41,17/02/2023 10:00,IP Address,100,1119,TRUE,17/02/2023 10:00,R_1QzKas8mNCdRcXy,,,,,54.9836,-1.5895,anonymous,EN,63b6fdde5242aac0995c4ec0,I agree to complete this survey,Male,18,Sixth form (A levels or equivalent),Yes,Mixed / Multiple ethnic groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.233,120.528,121.847,6,A small town in Massachusetts,Duke,Alberta,Fast typing,5,7,9,33.422,33.422,178.67,1,California,Political Science and Communications,Work culture and client types were different,9,5,8,Strongly Disagree,Strongly Agree,0,0,126.977,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,8,8,192.392,193.143,193.393,2,Wisconsin,Princeton,ACLU,3,8,8,It went smoothly,-99,"No, this is my first time",Interviews,-99,,,FL_21
17/02/2023 09:48,17/02/2023 10:01,IP Address,100,796,TRUE,17/02/2023 10:01,R_2WMerNLIH9Bt2cP,,,,,53.4702,-2.2305,anonymous,EN,61509e9ca1a1eb29e9e76c44,I agree to complete this survey,Male,20,Sixth form (A levels or equivalent),Yes,White,0,0,123.132,0,A small town in Texas,MIT,Alberta,Fast typing,7,7,8,0,0,177.969,0,Philadelphia,Political Science and Communications,Work culture and client types were different,6,5,7,Strongly Disagree,Strongly Agree,0,0,110.89,0,Outdoor activities,"Science, Technology, and Society",Computer literacy,3,3,8,37.222,37.222,161.093,1,Wisconsin,Vanderbilt,ACLU,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",Judging people's character and how that affects your opinion of them,no,,,FL_20
